OrderID,WarehouseID,ShipDate,DeliveryDate,DeliveryDays,OnTimeFlag,ReturnFlag,ReturnReason
ORD-01341,WH-East,2024-11-30,2024-12-07,10.0,0.0,0.0,
ORD-01342,WH-South,2024-07-29,2024-08-05,10.0,0.0,0.0,
ORD-01343,WH-West,2024-01-27,2024-02-01,7.0,0.0,0.0,
ORD-01344,WH-South,2024-11-15,2024-11-16,,1.0,0.0,
ORD-01345,WH-East,2024-08-06,2024-08-08,3.0,1.0,0.0,
ORD-01346,WH-North,2024-02-08,2024-02-09,3.0,1.0,0.0,
ORD-01347,WH-East,2024-02-02,2024-02-08,7.0,0.0,0.0,
ORD-01348,WH-East,2024-12-09,2024-12-11,5.0,1.0,1.0,Not as Expected
ORD-01349,WH-East,2024-09-19,2024-09-21,3.0,1.0,0.0,
ORD-01350,WH-South,2024-11-24,2024-11-28,6.0,0.0,0.0,
ORD-01351,WH-South,2024-11-12,2024-11-16,7.0,0.0,0.0,
ORD-01352,WH-West,2024-08-27,2024-08-29,5.0,1.0,0.0,
ORD-01353,WH-North,2024-07-26,2024-07-27,2.0,1.0,0.0,
ORD-01354,WH-West,2024-07-01,2024-07-08,9.0,0.0,0.0,
ORD-01355,WH-North,2024-05-17,2024-05-19,4.0,1.0,0.0,
ORD-01356,WH-East,2024-06-27,2024-07-02,6.0,0.0,0.0,
ORD-01357,WH-West,2024-10-09,2024-10-15,7.0,0.0,0.0,
ORD-01358,WH-East,2024-08-22,2024-08-27,8.0,0.0,0.0,
ORD-01359,WH-West,2024-11-26,2024-11-29,5.0,1.0,0.0,
ORD-01360,WH-South,2024-06-17,2024-06-19,3.0,1.0,0.0,
ORD-01361,WH-West,2024-09-07,2024-09-08,2.0,1.0,0.0,
ORD-01362,WH-East,2024-10-01,2024-10-05,6.0,0.0,0.0,
ORD-01363,WH-East,2024-08-07,2024-08-14,8.0,0.0,0.0,
ORD-01364,WH-West,2024-10-23,2024-10-29,7.0,0.0,0.0,
ORD-01365,WH-South,2024-04-05,2024-04-10,7.0,0.0,0.0,
ORD-01366,WH-South,2024-07-12,2024-07-13,3.0,1.0,0.0,
ORD-01367,WH-North,2024-02-04,2024-02-06,5.0,1.0,0.0,
ORD-01368,WH-East,2024-06-30,2024-07-01,3.0,1.0,0.0,
ORD-01369,WH-South,2024-07-15,2024-07-19,5.0,1.0,0.0,
ORD-01370,WH-East,2024-09-06,2024-09-11,7.0,0.0,0.0,
ORD-01371,WH-North,2024-12-28,2025-01-04,9.0,0.0,0.0,
ORD-01372,WH-East,2024-08-13,2024-08-19,7.0,0.0,,
ORD-01373,WH-North,2024-10-09,2024-10-12,6.0,0.0,0.0,
ORD-01374,WH-West,2024-07-14,2024-07-17,6.0,0.0,1.0,Damaged
ORD-01375,WH-South,2024-09-15,2024-09-20,8.0,0.0,0.0,
ORD-01376,WH-South,2024-01-12,2024-01-18,8.0,0.0,0.0,
ORD-01377,WH-East,2024-04-21,2024-04-26,8.0,0.0,0.0,
ORD-01378,WH-North,2024-05-09,2024-05-10,3.0,1.0,1.0,Damaged
ORD-01379,WH-North,2024-07-09,2024-07-11,4.0,1.0,0.0,
ORD-01380,WH-South,2024-01-12,2024-01-16,5.0,1.0,0.0,
ORD-01381,WH-East,2024-02-06,2024-02-12,8.0,0.0,1.0,Changed Mind
ORD-01382,WH-West,2024-04-21,2024-04-28,8.0,0.0,0.0,
ORD-01383,WH-South,2025-01-03,2025-01-07,7.0,0.0,0.0,
ORD-01384,WH-East,2024-05-02,2024-05-04,3.0,1.0,0.0,
ORD-01385,WH-North,2024-07-15,2024-07-16,3.0,1.0,0.0,
ORD-01386,WH-West,2024-03-20,2024-03-21,3.0,1.0,0.0,
ORD-01387,WH-East,2024-09-11,2024-09-18,9.0,0.0,0.0,
ORD-01388,WH-North,2024-04-27,2024-05-01,5.0,1.0,0.0,
ORD-01389,WH-South,2024-03-26,2024-03-27,3.0,1.0,0.0,
ORD-01390,WH-East,2024-07-27,2024-08-02,9.0,0.0,1.0,Damaged
ORD-01391,WH-South,2024-01-11,2024-01-12,3.0,1.0,0.0,
ORD-01392,WH-North,2024-02-03,2024-02-05,5.0,1.0,0.0,
ORD-01393,WH-East,2024-03-26,2024-04-01,9.0,0.0,0.0,
ORD-01394,WH-West,2024-01-30,2024-02-03,5.0,1.0,0.0,
ORD-01395,WH-West,2024-02-11,2024-02-17,8.0,0.0,0.0,
ORD-01396,WH-East,2024-05-13,2024-05-14,4.0,1.0,0.0,
ORD-01397,WH-South,2024-11-30,2024-12-05,7.0,0.0,0.0,
ORD-01398,WH-North,2024-08-05,2024-08-10,8.0,0.0,0.0,
ORD-01399,WH-North,2024-07-07,2024-07-09,3.0,1.0,0.0,
ORD-01400,WH-South,2024-04-16,2024-04-23,8.0,0.0,0.0,
ORD-01401,WH-South,2024-12-04,2024-12-05,2.0,1.0,1.0,Defective
ORD-01402,WH-West,2024-06-13,2024-06-16,5.0,1.0,0.0,
ORD-01403,WH-North,,2024-02-12,6.0,0.0,0.0,
ORD-01404,WH-East,2024-09-05,2024-09-07,4.0,1.0,0.0,
ORD-01405,WH-East,2024-02-26,2024-03-02,7.0,,0.0,
ORD-01406,WH-South,2024-06-02,2024-06-04,4.0,1.0,0.0,
ORD-01407,WH-East,2024-07-12,2024-07-18,7.0,0.0,0.0,
ORD-01408,WH-West,2024-11-16,2024-11-18,3.0,1.0,0.0,
ORD-01409,WH-North,2024-07-15,2024-07-17,4.0,1.0,0.0,
ORD-01410,WH-South,2024-10-22,2024-10-29,9.0,0.0,0.0,
ORD-01411,WH-West,,2025-01-04,7.0,0.0,0.0,
ORD-01412,WH-West,2024-02-12,2024-02-17,7.0,0.0,0.0,
ORD-01413,WH-East,2024-04-08,2024-04-12,6.0,0.0,0.0,
ORD-01414,WH-West,2024-06-16,2024-06-21,6.0,0.0,0.0,
ORD-01415,WH-South,2024-06-28,2024-06-30,5.0,1.0,0.0,
ORD-01416,WH-North,2024-06-19,2024-06-26,8.0,0.0,0.0,
ORD-01417,WH-East,2024-12-20,2024-12-21,3.0,1.0,1.0,Not as Expected
ORD-01418,WH-East,2024-10-10,2024-10-16,9.0,0.0,0.0,
ORD-01419,WH-West,2024-09-18,2024-09-21,6.0,0.0,0.0,
ORD-01420,WH-East,2024-05-21,2024-05-27,9.0,0.0,1.0,Defective
ORD-01421,WH-South,2024-11-20,2024-11-22,4.0,1.0,0.0,
ORD-01422,WH-South,2024-12-22,2024-12-28,8.0,0.0,0.0,
ORD-01423,WH-West,2024-11-10,2024-11-13,4.0,1.0,0.0,
ORD-01424,WH-North,2024-01-25,2024-02-01,8.0,0.0,0.0,
ORD-01425,WH-East,2024-09-05,2024-09-12,10.0,0.0,0.0,
ORD-01426,WH-South,2024-01-11,2024-01-15,7.0,0.0,0.0,
ORD-01427,WH-West,2024-04-22,2024-04-26,6.0,0.0,0.0,
ORD-01428,WH-North,2024-01-03,2024-01-10,8.0,0.0,0.0,
ORD-01429,WH-North,2024-08-12,2024-08-13,2.0,1.0,0.0,
ORD-01430,WH-South,2024-10-29,2024-10-31,5.0,1.0,0.0,
ORD-01431,WH-South,2024-02-10,2024-02-13,6.0,0.0,0.0,
ORD-01432,WH-North,2024-06-09,2024-06-16,10.0,0.0,1.0,Damaged
ORD-01433,WH-North,2024-08-01,2024-08-04,5.0,1.0,0.0,
ORD-01434,WH-South,2024-05-11,2024-05-14,4.0,1.0,0.0,
ORD-01435,WH-West,2024-02-07,2024-02-12,7.0,0.0,0.0,
ORD-01436,WH-East,2024-06-14,2024-06-16,5.0,1.0,0.0,
ORD-01437,WH-South,2024-10-04,2024-10-06,5.0,1.0,0.0,
ORD-01438,WH-South,2024-01-03,2024-01-09,7.0,0.0,0.0,
ORD-01439,WH-North,2024-02-25,2024-02-26,2.0,1.0,0.0,
ORD-01440,WH-South,2024-05-02,2024-05-04,3.0,1.0,0.0,
ORD-01441,WH-West,2024-12-22,2024-12-26,7.0,0.0,0.0,
ORD-01442,WH-West,2024-09-04,2024-09-08,6.0,0.0,0.0,
ORD-01443,WH-North,2024-09-23,2024-09-28,7.0,0.0,0.0,
ORD-01444,WH-West,2024-05-22,2024-05-25,5.0,1.0,0.0,
ORD-01445,WH-West,2024-09-01,2024-09-07,9.0,0.0,0.0,
ORD-01446,WH-East,2024-01-26,2024-01-28,5.0,1.0,0.0,
ORD-01447,WH-West,2024-09-22,2024-09-24,3.0,1.0,0.0,
ORD-01448,WH-South,2024-12-27,2024-12-29,5.0,1.0,0.0,
ORD-01449,WH-North,2024-09-05,2024-09-09,5.0,1.0,0.0,
ORD-01450,WH-West,2024-11-13,2024-11-19,7.0,0.0,0.0,
ORD-01451,WH-East,2024-10-23,2024-10-25,3.0,1.0,0.0,
ORD-01452,WH-South,2024-02-22,2024-02-26,6.0,0.0,0.0,
ORD-01453,WH-East,2024-12-20,2024-12-25,7.0,0.0,0.0,
ORD-01454,WH-West,2024-01-02,2024-01-05,4.0,1.0,0.0,
ORD-01455,WH-North,2024-08-31,2024-09-03,4.0,1.0,0.0,
ORD-01456,WH-North,2024-02-03,2024-02-04,3.0,1.0,1.0,Wrong Size
ORD-01457,WH-South,2024-01-27,2024-01-31,7.0,0.0,1.0,Not as Expected
ORD-01458,WH-East,2024-06-17,2024-06-20,6.0,0.0,0.0,
ORD-01459,WH-West,2024-04-05,2024-04-09,5.0,1.0,0.0,
ORD-01460,WH-East,2024-07-08,,8.0,0.0,0.0,
ORD-01461,WH-North,2024-08-14,2024-08-16,5.0,1.0,1.0,Damaged
ORD-01462,WH-North,2024-01-25,2024-01-27,3.0,1.0,0.0,
ORD-01463,WH-North,2024-03-01,2024-03-08,9.0,0.0,0.0,
ORD-01464,WH-South,2024-09-01,2024-09-05,5.0,1.0,0.0,
ORD-01465,WH-West,2024-05-24,2024-05-26,3.0,1.0,0.0,
ORD-01466,WH-South,2024-10-16,2024-10-23,10.0,0.0,0.0,
ORD-01467,WH-South,2024-09-18,2024-09-19,3.0,1.0,0.0,
ORD-01468,WH-South,2024-11-26,2024-12-02,8.0,0.0,0.0,
ORD-01469,WH-East,2024-10-14,2024-10-18,5.0,1.0,,
ORD-01470,WH-North,2024-06-25,2024-06-28,4.0,1.0,1.0,Defective
ORD-01471,WH-North,2024-09-25,2024-09-27,5.0,1.0,0.0,
ORD-01472,WH-West,2024-04-29,2024-05-02,6.0,0.0,1.0,Changed Mind
ORD-01473,WH-West,2024-05-03,2024-05-05,3.0,1.0,0.0,
ORD-01474,WH-South,2024-11-19,2024-11-22,6.0,0.0,0.0,
ORD-01475,WH-South,2024-06-09,2024-06-14,8.0,0.0,0.0,
ORD-01476,WH-North,2024-11-17,2024-11-22,8.0,0.0,0.0,
ORD-01477,WH-East,2024-11-04,2024-11-10,9.0,0.0,0.0,
ORD-01478,WH-East,2024-11-20,2024-11-21,4.0,1.0,0.0,
ORD-01479,WH-South,2024-12-13,2024-12-16,5.0,1.0,0.0,
ORD-01480,WH-East,2024-06-20,2024-06-23,4.0,1.0,0.0,
ORD-01481,WH-East,2024-05-05,2024-05-07,4.0,1.0,0.0,
ORD-01482,WH-East,2024-08-14,2024-08-20,9.0,0.0,0.0,
ORD-01483,WH-East,2024-05-31,2024-06-05,7.0,0.0,0.0,
ORD-01484,WH-South,2024-08-07,2024-08-13,8.0,0.0,0.0,
ORD-01485,WH-North,2024-10-20,2024-10-21,4.0,1.0,0.0,
ORD-01486,WH-East,2024-10-28,2024-10-31,5.0,1.0,,
ORD-01487,WH-North,2024-05-25,2024-05-31,9.0,0.0,0.0,
ORD-01488,WH-East,2024-03-09,2024-03-11,4.0,1.0,0.0,
ORD-01489,WH-South,2024-06-11,2024-06-16,6.0,0.0,1.0,Wrong Size
ORD-01490,WH-West,2024-03-02,2024-03-05,6.0,0.0,0.0,
ORD-01491,WH-East,2024-12-01,2024-12-08,9.0,0.0,0.0,
ORD-01492,WH-South,2024-05-13,2024-05-17,6.0,0.0,0.0,
ORD-01493,WH-South,2024-03-05,2024-03-09,6.0,0.0,0.0,
ORD-01494,WH-East,2024-01-21,2024-01-23,3.0,1.0,0.0,
ORD-01495,WH-East,2024-09-12,2024-09-15,5.0,1.0,0.0,
ORD-01496,WH-East,,2024-10-02,5.0,1.0,0.0,
ORD-01497,WH-East,2024-05-12,,4.0,1.0,0.0,
ORD-01498,WH-North,2024-01-15,2024-01-20,6.0,0.0,0.0,
ORD-01499,WH-South,2024-06-15,2024-06-21,9.0,0.0,1.0,Defective
ORD-01500,WH-East,2024-05-17,2024-05-24,9.0,0.0,0.0,
ORD-01501,WH-West,2024-09-13,2024-09-20,10.0,0.0,0.0,
ORD-01502,WH-North,2024-08-31,2024-09-01,2.0,1.0,0.0,
ORD-01503,WH-West,2024-05-13,2024-05-15,5.0,1.0,0.0,
ORD-01504,WH-West,2024-03-29,2024-04-01,6.0,0.0,0.0,
ORD-01505,WH-South,2024-12-20,2024-12-26,7.0,0.0,0.0,
ORD-01506,WH-East,2024-06-04,2024-06-09,8.0,0.0,0.0,
ORD-01507,WH-West,2024-10-27,2024-11-02,9.0,0.0,0.0,
ORD-01508,WH-West,2024-03-03,,8.0,0.0,0.0,
ORD-01509,WH-North,2024-07-27,2024-07-29,3.0,1.0,0.0,
ORD-01510,WH-East,2024-01-13,2024-01-16,6.0,0.0,0.0,
ORD-01511,WH-South,2024-07-03,2024-07-04,2.0,1.0,1.0,Not as Expected
ORD-01512,WH-South,2024-12-20,2024-12-22,5.0,1.0,0.0,
ORD-01513,WH-West,2024-07-03,2024-07-06,6.0,0.0,0.0,
ORD-01514,WH-North,2024-01-25,2024-01-28,4.0,1.0,0.0,
ORD-01515,WH-North,2024-01-08,2024-01-13,6.0,0.0,0.0,
ORD-01516,WH-West,2024-06-09,2024-06-15,8.0,0.0,0.0,
ORD-01517,WH-North,2024-03-21,2024-03-26,6.0,0.0,0.0,
ORD-01518,WH-West,2024-01-29,2024-01-31,4.0,1.0,0.0,
ORD-01519,WH-West,2024-10-11,2024-10-14,5.0,1.0,0.0,
ORD-01520,WH-South,2024-07-25,2024-07-26,4.0,1.0,0.0,
ORD-01521,WH-West,2024-04-04,2024-04-05,3.0,1.0,0.0,
ORD-01522,WH-South,2024-12-17,2024-12-21,7.0,0.0,0.0,
ORD-01523,WH-South,2024-02-20,2024-02-27,10.0,0.0,0.0,
ORD-01524,WH-West,2024-12-03,,7.0,0.0,0.0,
ORD-01525,WH-South,2024-05-10,2024-05-14,5.0,1.0,0.0,
ORD-01526,WH-North,2024-11-21,2024-11-27,7.0,0.0,1.0,Not as Expected
ORD-01527,WH-North,2024-08-22,2024-08-23,2.0,1.0,0.0,
ORD-01528,WH-West,2024-11-21,2024-11-26,7.0,0.0,0.0,
ORD-01529,WH-South,2024-12-07,2024-12-13,9.0,0.0,0.0,
ORD-01530,WH-South,2024-04-30,2024-05-06,8.0,0.0,0.0,
ORD-01531,WH-West,2024-12-10,2024-12-16,8.0,0.0,0.0,
ORD-01532,WH-West,2024-06-15,2024-06-19,6.0,0.0,0.0,
ORD-01533,WH-North,2024-06-05,2024-06-12,8.0,0.0,1.0,Defective
ORD-01534,WH-South,2024-05-11,2024-05-12,3.0,1.0,0.0,
ORD-01535,WH-West,2024-08-12,2024-08-13,4.0,1.0,0.0,
ORD-01536,WH-West,2024-03-25,2024-03-29,7.0,0.0,,
ORD-01537,WH-South,2024-08-21,2024-08-28,10.0,0.0,0.0,
ORD-01538,WH-East,2024-08-15,2024-08-16,4.0,1.0,0.0,
ORD-01539,WH-West,2024-10-13,2024-10-17,7.0,0.0,0.0,
ORD-01540,WH-West,2024-11-12,2024-11-16,5.0,1.0,0.0,
ORD-01541,WH-North,2024-06-09,2024-06-13,6.0,0.0,0.0,
ORD-01542,WH-East,2024-04-12,2024-04-13,4.0,1.0,0.0,
ORD-01543,WH-West,2024-04-09,2024-04-16,10.0,0.0,0.0,
ORD-01544,WH-West,2024-03-20,2024-03-27,8.0,0.0,0.0,
ORD-01545,WH-East,2024-01-17,2024-01-20,4.0,1.0,0.0,
ORD-01546,WH-North,2024-05-31,2024-06-03,4.0,1.0,0.0,
ORD-01547,WH-West,2024-04-16,2024-04-23,8.0,0.0,0.0,
ORD-01548,WH-South,2024-12-08,2024-12-10,3.0,1.0,0.0,
ORD-01549,WH-West,2024-08-18,2024-08-19,3.0,1.0,0.0,
ORD-01550,WH-North,2024-05-06,2024-05-11,6.0,0.0,0.0,
ORD-01551,WH-North,2024-08-17,2024-08-22,6.0,0.0,1.0,Wrong Size
ORD-01552,WH-West,2024-02-02,2024-02-07,6.0,0.0,0.0,
ORD-01553,WH-West,2024-06-20,2024-06-25,6.0,0.0,0.0,
ORD-01554,WH-East,2024-09-08,2024-09-11,6.0,0.0,0.0,
ORD-01555,WH-East,2024-07-09,2024-07-14,7.0,0.0,0.0,
ORD-01556,WH-South,2024-06-20,2024-06-23,4.0,1.0,0.0,
ORD-01557,WH-West,2024-12-25,2024-12-29,7.0,0.0,0.0,
ORD-01558,WH-North,2024-11-07,2024-11-10,5.0,1.0,0.0,
ORD-01559,WH-North,2024-09-30,2024-10-02,3.0,1.0,0.0,
ORD-01560,WH-East,2024-08-20,2024-08-22,,1.0,0.0,
ORD-01561,WH-North,2024-09-29,2024-09-30,4.0,1.0,0.0,
ORD-01562,WH-South,2024-03-25,2024-04-01,10.0,0.0,0.0,
ORD-01563,WH-North,2024-07-01,2024-07-02,2.0,1.0,0.0,
ORD-01564,WH-East,2024-01-10,2024-01-15,7.0,0.0,0.0,
ORD-01565,WH-West,2024-07-30,2024-08-04,6.0,0.0,0.0,
ORD-01566,WH-East,2024-08-31,2024-09-01,3.0,1.0,0.0,
ORD-01567,WH-North,2024-04-03,2024-04-04,3.0,1.0,0.0,
ORD-01568,,2024-12-03,2024-12-09,7.0,0.0,0.0,
ORD-01569,WH-North,2025-01-02,2025-01-03,4.0,1.0,0.0,
ORD-01570,WH-East,2024-10-18,2024-10-25,10.0,0.0,0.0,
ORD-01571,WH-South,2024-08-22,2024-08-27,7.0,0.0,0.0,
ORD-01572,WH-South,2024-12-01,2024-12-03,5.0,1.0,0.0,
ORD-01573,WH-South,2024-02-20,2024-02-24,6.0,0.0,0.0,
ORD-01574,WH-North,2024-11-12,2024-11-13,2.0,1.0,1.0,Not as Expected
ORD-01575,WH-South,2024-02-26,2024-03-02,6.0,0.0,0.0,
ORD-01576,WH-North,2024-11-11,2024-11-14,4.0,1.0,1.0,Not as Expected
ORD-01577,WH-North,2024-04-25,2024-04-28,4.0,1.0,0.0,
ORD-01578,WH-East,2024-11-27,2024-12-03,9.0,0.0,0.0,
ORD-01579,WH-West,2024-12-06,2024-12-11,7.0,0.0,0.0,
ORD-01580,WH-East,2024-02-06,2024-02-08,3.0,1.0,1.0,Changed Mind
ORD-01581,WH-South,2024-07-06,2024-07-10,6.0,0.0,0.0,
ORD-01582,WH-East,2024-12-16,2024-12-21,8.0,0.0,0.0,
ORD-01583,WH-East,2024-07-26,2024-08-02,,0.0,0.0,
ORD-01584,WH-North,2024-11-16,2024-11-23,10.0,0.0,0.0,
ORD-01585,WH-North,2024-08-21,2024-08-23,5.0,1.0,0.0,
ORD-01586,WH-West,2024-06-01,2024-06-02,4.0,1.0,0.0,
ORD-01587,WH-North,,2024-05-05,8.0,0.0,0.0,
ORD-01588,WH-North,2024-03-25,2024-03-26,2.0,1.0,0.0,
ORD-01589,WH-South,2024-10-05,2024-10-07,5.0,1.0,0.0,
ORD-01590,WH-West,2024-06-18,2024-06-23,7.0,0.0,0.0,
ORD-01591,WH-West,2024-07-03,2024-07-07,6.0,0.0,0.0,
ORD-01592,WH-South,2024-07-27,2024-08-01,6.0,0.0,0.0,
ORD-01593,WH-South,2024-08-22,2024-08-29,10.0,0.0,0.0,
ORD-01594,WH-East,2024-11-10,2024-11-14,5.0,1.0,0.0,
ORD-01595,WH-West,2024-12-30,2025-01-05,8.0,0.0,0.0,
ORD-01596,WH-North,2024-06-06,2024-06-13,10.0,0.0,0.0,
ORD-01597,WH-South,2024-11-28,2024-12-01,6.0,0.0,0.0,
ORD-01598,WH-West,2024-10-10,2024-10-17,10.0,0.0,0.0,
ORD-01599,WH-North,2024-09-01,2024-09-04,6.0,0.0,0.0,
ORD-01600,WH-West,2024-12-12,2024-12-17,7.0,0.0,0.0,
ORD-01601,WH-East,,2024-03-06,5.0,1.0,0.0,
ORD-01602,WH-North,2024-02-13,2024-02-18,8.0,0.0,0.0,
ORD-01603,WH-South,2024-11-23,2024-11-25,4.0,1.0,0.0,
ORD-01604,WH-East,2024-06-12,2024-06-15,6.0,0.0,,
ORD-01605,WH-North,2024-12-01,2024-12-05,7.0,0.0,1.0,Wrong Size
ORD-01606,WH-West,2024-11-16,2024-11-20,5.0,1.0,0.0,
ORD-01607,WH-West,2024-01-18,2024-01-24,9.0,0.0,0.0,
ORD-01608,WH-West,2024-11-06,2024-11-10,7.0,0.0,0.0,
ORD-01609,WH-East,2024-06-28,2024-07-05,10.0,0.0,0.0,
ORD-01610,WH-North,,,4.0,1.0,1.0,Changed Mind
ORD-01611,WH-West,2024-09-10,2024-09-14,5.0,1.0,0.0,
ORD-01612,WH-South,2024-12-27,2024-12-28,2.0,1.0,1.0,Changed Mind
ORD-01613,WH-West,2024-01-23,2024-01-28,6.0,0.0,0.0,
ORD-01614,WH-West,2024-07-11,2024-07-14,5.0,1.0,0.0,
ORD-01615,WH-East,2024-10-26,2024-10-27,4.0,1.0,0.0,
ORD-01616,WH-East,2024-10-09,2024-10-15,8.0,0.0,0.0,
ORD-01617,,2024-10-26,2024-10-30,6.0,0.0,0.0,
ORD-01618,WH-West,2024-02-25,2024-03-02,8.0,0.0,0.0,
ORD-01619,WH-East,2024-04-14,2024-04-17,5.0,1.0,0.0,
ORD-01620,WH-North,2024-05-28,2024-06-03,9.0,0.0,0.0,
ORD-01621,WH-East,2024-11-29,2024-12-05,8.0,0.0,0.0,
ORD-01622,WH-East,2024-04-12,2024-04-15,6.0,0.0,0.0,
ORD-01623,WH-West,,2024-03-13,7.0,0.0,0.0,
ORD-01624,WH-East,2024-12-26,2024-12-31,8.0,0.0,0.0,
ORD-01625,WH-West,,2024-01-11,,0.0,0.0,
ORD-01626,WH-East,2025-01-02,2025-01-06,6.0,0.0,0.0,
ORD-01627,WH-North,2024-09-12,2024-09-13,4.0,1.0,0.0,
ORD-01628,WH-South,2024-11-30,2024-12-01,3.0,1.0,0.0,
ORD-01629,WH-North,2024-05-02,2024-05-05,6.0,0.0,0.0,
ORD-01630,WH-East,2024-01-18,2024-01-20,3.0,1.0,0.0,
ORD-01631,WH-South,2024-10-04,2024-10-08,,0.0,0.0,
ORD-01632,WH-North,2024-11-20,2024-11-21,2.0,1.0,0.0,
ORD-01633,WH-North,2024-10-30,2024-10-31,,1.0,0.0,
ORD-01634,WH-North,2024-02-07,2024-02-11,5.0,1.0,0.0,
ORD-01635,WH-North,2024-10-07,2024-10-10,5.0,1.0,1.0,Damaged
ORD-01636,WH-South,2024-11-01,2024-11-05,5.0,1.0,0.0,
ORD-01637,WH-East,2024-09-05,2024-09-07,5.0,1.0,0.0,
ORD-01638,WH-East,2024-10-10,2024-10-15,6.0,0.0,0.0,
ORD-01639,WH-West,2024-12-03,2024-12-10,10.0,0.0,0.0,
ORD-01640,WH-North,2024-10-01,2024-10-03,4.0,1.0,0.0,
ORD-01641,WH-South,2024-02-27,2024-03-05,8.0,0.0,0.0,
ORD-01642,WH-West,2024-07-15,2024-07-22,8.0,0.0,0.0,
ORD-01643,WH-North,2024-02-05,2024-02-10,6.0,0.0,0.0,
ORD-01644,WH-South,2024-06-05,2024-06-08,4.0,1.0,0.0,
ORD-01645,WH-South,2024-06-24,2024-06-29,8.0,0.0,0.0,
ORD-01646,WH-North,2024-01-18,2024-01-22,7.0,0.0,0.0,
ORD-01647,WH-East,2024-05-11,2024-05-17,9.0,0.0,0.0,
ORD-01648,WH-East,2024-02-28,2024-03-04,7.0,0.0,0.0,
ORD-01649,WH-West,2024-11-07,2024-11-10,6.0,0.0,0.0,
ORD-01650,WH-West,2024-12-19,2024-12-25,9.0,0.0,0.0,
ORD-01651,WH-West,2024-01-24,2024-01-31,10.0,0.0,0.0,
ORD-01652,WH-South,2024-12-31,2025-01-02,5.0,1.0,1.0,Wrong Size
ORD-01653,WH-South,2024-07-07,2024-07-11,7.0,0.0,0.0,
ORD-01654,WH-East,2024-05-02,2024-05-06,6.0,0.0,0.0,
ORD-01655,WH-East,2024-02-19,2024-02-26,10.0,0.0,0.0,
ORD-01656,WH-North,2024-07-23,2024-07-26,4.0,1.0,0.0,
ORD-01657,WH-South,2024-11-13,2024-11-20,8.0,0.0,0.0,
ORD-01658,WH-East,2024-10-19,2024-10-26,10.0,0.0,0.0,
ORD-01659,WH-East,2024-01-20,2024-01-23,4.0,1.0,0.0,
ORD-01660,WH-West,2024-01-09,2024-01-16,8.0,0.0,1.0,Not as Expected
ORD-01661,WH-East,2024-06-09,2024-06-16,10.0,0.0,0.0,
ORD-01662,WH-North,2024-04-11,2024-04-18,8.0,0.0,0.0,
ORD-01663,WH-West,2024-04-07,2024-04-11,6.0,0.0,0.0,
ORD-01664,WH-East,2024-05-01,2024-05-06,7.0,0.0,0.0,
ORD-01665,WH-West,2024-11-20,2024-11-26,8.0,0.0,0.0,
ORD-01666,WH-South,2024-12-11,2024-12-15,5.0,1.0,1.0,Damaged
ORD-01667,WH-West,2024-06-11,2024-06-15,5.0,1.0,0.0,
ORD-01668,WH-East,2024-12-10,2024-12-16,9.0,0.0,0.0,
ORD-01669,WH-South,2024-05-21,2024-05-24,6.0,0.0,0.0,
ORD-01670,WH-West,2024-07-04,2024-07-09,8.0,0.0,0.0,
ORD-01671,WH-West,2024-03-08,2024-03-13,6.0,0.0,0.0,
ORD-01672,WH-North,2024-09-24,2024-09-28,7.0,0.0,0.0,
ORD-01673,WH-South,2024-12-03,2024-12-09,8.0,0.0,0.0,
ORD-01674,WH-East,2024-08-17,2024-08-20,5.0,1.0,0.0,
ORD-01675,WH-West,2024-05-06,,9.0,0.0,0.0,
ORD-01676,WH-North,2024-10-01,2024-10-03,5.0,1.0,0.0,
ORD-01677,WH-East,2024-03-01,2024-03-08,8.0,0.0,0.0,
ORD-01678,WH-East,2024-11-21,2024-11-23,3.0,1.0,0.0,
ORD-01679,WH-East,2024-07-12,2024-07-18,8.0,0.0,0.0,
ORD-01680,WH-South,2024-06-24,2024-07-01,8.0,0.0,1.0,Damaged
ORD-01681,WH-South,2024-08-10,2024-08-13,4.0,1.0,0.0,
ORD-01682,WH-North,2024-09-05,2024-09-06,4.0,1.0,0.0,
ORD-01683,WH-South,2024-01-29,2024-02-04,7.0,0.0,0.0,
ORD-01684,WH-South,2024-10-17,2024-10-20,6.0,0.0,0.0,
ORD-01685,WH-South,2024-04-17,2024-04-18,2.0,1.0,0.0,
ORD-01686,WH-East,2024-10-02,2024-10-05,4.0,1.0,0.0,
ORD-01687,WH-North,2024-11-05,2024-11-09,7.0,0.0,0.0,
ORD-01688,WH-East,2024-11-09,2024-11-11,4.0,1.0,0.0,
ORD-01689,WH-East,2024-08-31,2024-09-01,3.0,1.0,0.0,
ORD-01690,WH-West,2024-07-11,2024-07-16,6.0,0.0,0.0,
ORD-01691,WH-South,2024-02-23,2024-02-24,2.0,1.0,0.0,
ORD-01692,WH-North,2024-10-21,2024-10-23,3.0,1.0,0.0,
ORD-01693,WH-East,2024-04-02,2024-04-04,3.0,1.0,0.0,
ORD-01694,WH-South,2024-07-16,2024-07-21,8.0,0.0,0.0,
ORD-01695,WH-West,2024-04-02,2024-04-06,5.0,1.0,0.0,
ORD-01696,WH-East,2024-02-07,2024-02-13,8.0,0.0,0.0,
