OrderID,CustomerID,OrderDate,Channel,Status
ORD-01431,CUST-0393,2024-02-07,Marketplace,Returned
ORD-01432,CUST-0131,2024-06-06,Marketplace,Returned
ORD-01433,CUST-0222,2024-07-30,Marketplace,Delivered
ORD-01434,CUST-0329,2024-05-10,Online,Delivered
ORD-01435,CUST-0372,2024-02-05,Marketplace,Delivered
ORD-01436,CUST-0153,2024-06-11,Marketplace,Delivered
ORD-01437,CUST-0381,2024-10-01,Online,Returned
ORD-01438,CUST-0367,2024-01-02,Marketplace,Delivered
ORD-01439,CUST-0472,2024-02-24,Online,Delivered
ORD-01440,CUST-0480,2024-05-01,Marketplace,Delivered
ORD-01441,CUST-0071,2024-12-19,Marketplace,Delivered
ORD-01442,CUST-0420,2024-09-02,Online,Delivered
ORD-01443,CUST-0345,2024-09-21,Marketplace,Delivered
ORD-01444,CUST-0020,2024-05-20,Online,Delivered
ORD-01445,CUST-0081,2024-08-29,Online,Pending
ORD-01446,CUST-0438,2024-01-23,InStore,Delivered
ORD-01447,CUST-0228,2024-09-21,InStore,Delivered
ORD-01448,CUST-0346,2024-12-24,Online,Delivered
ORD-01449,CUST-0019,2024-09-04,Online,Delivered
ORD-01450,CUST-0444,2024-11-12,Online,Delivered
ORD-01451,CUST-0165,2024-10-22,Online,Delivered
ORD-01452,CUST-0368,2024-02-20,Marketplace,Delivered
ORD-01453,CUST-0387,2024-12-18,InStore,Delivered
ORD-01454,CUST-0107,2024-01-01,Marketplace,Delivered
ORD-01455,CUST-0377,2024-08-30,Online,Delivered
ORD-01456,CUST-0348,2024-02-01,Marketplace,Delivered
ORD-01457,CUST-0214,2024-01-24,Online,Pending
ORD-01458,CUST-0239,2024-06-14,InStore,Delivered
ORD-01459,CUST-0147,2024-04-04,InStore,Delivered
ORD-01460,CUST-0181,2024-07-05,Marketplace,Delivered
ORD-01461,CUST-0430,2024-08-11,Online,Delivered
ORD-01462,CUST-0336,2024-01-24,Online,Delivered
ORD-01463,CUST-0440,2024-02-28,Online,Delivered
ORD-01464,CUST-0198,2024-08-31,Marketplace,Returned
ORD-01465,CUST-0485,2024-05-23,Online,Pending
ORD-01466,CUST-0287,2024-10-13,Online,Delivered
ORD-01467,CUST-0053,2024-09-16,Online,Delivered
ORD-01468,CUST-0369,2024-11-24,Marketplace,Delivered
ORD-01469,CUST-0240,2024-10-13,Online,Delivered
ORD-01470,CUST-0290,2024-06-24,InStore,Delivered
ORD-01471,CUST-0287,2024-09-22,InStore,Delivered
ORD-01472,CUST-0188,2024-04-26,InStore,Delivered
ORD-01473,CUST-0395,2024-05-02,Online,Delivered
ORD-01474,CUST-0484,2024-11-16,Online,Delivered
ORD-01475,CUST-0006,2024-06-06,Online,Delivered
ORD-01476,CUST-0283,2024-11-14,Online,Delivered
ORD-01477,CUST-0263,2024-11-01,Online,Delivered
ORD-01478,CUST-0049,2024-11-17,Marketplace,Delivered
ORD-01479,CUST-0352,2024-12-11,Online,Delivered
ORD-01480,CUST-0200,2024-06-19,InStore,Delivered
ORD-01481,CUST-0060,2024-05-03,Online,Delivered
ORD-01482,CUST-0033,2024-08-11,Marketplace,Delivered
ORD-01483,CUST-0303,2024-05-29,Marketplace,Delivered
ORD-01484,CUST-0244,2024-08-05,Marketplace,Delivered
ORD-01485,CUST-0172,2024-10-17,InStore,Delivered
ORD-01486,CUST-0207,2024-10-26,Marketplace,Delivered
ORD-01487,CUST-0375,2024-05-22,InStore,Pending
ORD-01488,CUST-0283,2024-03-07,Online,Delivered
ORD-01489,CUST-0478,2024-06-10,Marketplace,Returned
ORD-01490,CUST-0022,2024-02-28,Online,Returned
ORD-01491,CUST-0047,2024-11-29,Online,Delivered
ORD-01492,CUST-0349,2024-05-11,Online,Delivered
ORD-01493,CUST-0489,2024-03-03,Online,Delivered
ORD-01494,CUST-0432,2024-01-20,Online,Delivered
ORD-01495,CUST-0158,2024-09-10,Online,Delivered
ORD-01496,CUST-0258,2024-09-27,Online,
ORD-01497,CUST-0143,2024-05-10,InStore,Delivered
ORD-01498,CUST-0047,2024-01-14,Online,Delivered
ORD-01499,CUST-0027,2024-06-12,Marketplace,Delivered
ORD-01500,CUST-0455,2024-05-15,Online,Returned
ORD-01501,CUST-0027,2024-09-10,InStore,Delivered
ORD-01502,CUST-0469,2024-08-30,InStore,Delivered
ORD-01503,CUST-0397,2024-05-10,Marketplace,Delivered
ORD-01504,CUST-0439,2024-03-26,Marketplace,Delivered
ORD-01505,CUST-0145,2024-12-19,Online,Delivered
ORD-01506,CUST-0075,2024-06-01,InStore,Pending
ORD-01507,CUST-0187,2024-10-24,InStore,Delivered
ORD-01508,CUST-0010,2024-02-29,InStore,Returned
ORD-01509,CUST-0121,2024-07-26,Marketplace,Delivered
ORD-01510,CUST-0289,2024-01-10,Online,Returned
ORD-01511,CUST-0462,2024-07-02,InStore,Delivered
ORD-01512,CUST-0165,2024-12-17,Online,Delivered
ORD-01513,CUST-0382,2024-06-30,Marketplace,Returned
ORD-01514,CUST-0264,2024-01-24,Online,Delivered
ORD-01515,CUST-0161,2024-01-07,InStore,Delivered
ORD-01516,CUST-0391,2024-06-07,Online,Delivered
ORD-01517,CUST-0418,2024-03-20,Online,Delivered
ORD-01518,CUST-0327,2024-01-27,Marketplace,Delivered
ORD-01519,CUST-0391,2024-10-09,Marketplace,Delivered
ORD-01520,CUST-0297,2024-07-22,Marketplace,Delivered
ORD-01521,CUST-0118,2024-04-02,Online,Delivered
ORD-01522,CUST-0484,2024-12-14,Online,Delivered
ORD-01523,CUST-0311,2024-02-17,Marketplace,Delivered
ORD-01524,CUST-0263,2024-12-01,InStore,Delivered
ORD-01525,CUST-0084,2024-05-09,Marketplace,Returned
ORD-01526,CUST-0146,2024-11-20,Online,Delivered
ORD-01527,CUST-0493,2024-08-21,InStore,Delivered
ORD-01528,CUST-0171,2024-11-19,Online,Returned
ORD-01529,CUST-0489,2024-12-04,Marketplace,Delivered
ORD-01530,CUST-0334,2024-04-28,Online,Delivered
ORD-01531,CUST-0424,2024-12-08,Online,Delivered
ORD-01532,CUST-0309,2024-06-13,Marketplace,Delivered
ORD-01533,CUST-0014,2024-06-04,Marketplace,Delivered
ORD-01534,CUST-0149,2024-05-09,Online,Delivered
ORD-01535,CUST-0369,2024-08-09,Online,Delivered
ORD-01536,CUST-0251,2024-03-22,Online,Delivered
ORD-01537,CUST-0057,2024-08-18,Marketplace,Delivered
ORD-01538,CUST-0347,2024-08-12,Online,Delivered
ORD-01539,CUST-0302,2024-10-10,Online,Delivered
ORD-01540,CUST-0410,2024-11-11,Marketplace,Delivered
ORD-01541,CUST-0347,2024-06-07,Marketplace,Delivered
ORD-01542,CUST-0408,2024-04-09,Marketplace,Delivered
ORD-01543,CUST-0133,2024-04-06,Marketplace,Delivered
ORD-01544,CUST-0170,2024-03-19,InStore,Pending
ORD-01545,CUST-0102,2024-01-16,InStore,Pending
ORD-01546,CUST-0476,2024-05-30,Marketplace,Delivered
ORD-01547,CUST-0106,2024-04-15,Marketplace,Delivered
ORD-01548,CUST-0171,2024-12-07,Online,Delivered
ORD-01549,CUST-0128,2024-08-16,InStore,Pending
ORD-01550,CUST-0250,2024-05-05,Online,Delivered
ORD-01551,CUST-0032,2024-08-16,Online,Delivered
ORD-01552,CUST-0216,2024-02-01,Online,Delivered
ORD-01553,CUST-0262,2024-06-19,Online,Delivered
ORD-01554,CUST-0330,2024-09-05,InStore,Delivered
ORD-01555,CUST-0494,2024-07-07,Marketplace,Delivered
ORD-01556,CUST-0244,2024-06-19,Marketplace,Delivered
ORD-01557,CUST-0451,2024-12-22,Marketplace,Delivered
ORD-01558,CUST-0391,2024-11-05,Online,Delivered
ORD-01559,CUST-0285,2024-09-29,Online,Delivered
ORD-01560,CUST-0290,2024-08-17,Marketplace,Delivered
ORD-01561,CUST-0263,2024-09-26,Marketplace,Returned
ORD-01562,CUST-0337,2024-03-22,Online,Delivered
ORD-01563,CUST-0333,2024-06-30,Marketplace,Delivered
ORD-01564,CUST-0314,2024-01-08,Online,Delivered
ORD-01565,CUST-0085,2024-07-29,Online,Delivered
ORD-01566,CUST-0415,2024-08-29,Online,Delivered
ORD-01567,CUST-0329,2024-04-01,Online,Delivered
ORD-01568,CUST-0045,2024-12-02,,Delivered
ORD-01569,CUST-0303,2024-12-30,Marketplace,Delivered
ORD-01570,CUST-0333,2024-10-15,Online,Delivered
ORD-01571,CUST-0465,2024-08-20,Marketplace,Delivered
ORD-01572,CUST-0200,2024-11-28,Marketplace,Delivered
ORD-01573,CUST-0201,2024-02-18,Online,Delivered
ORD-01574,CUST-0329,2024-11-11,Online,Delivered
ORD-01575,CUST-0168,2024-02-25,InStore,Delivered
ORD-01576,CUST-0240,2024-11-10,Marketplace,Delivered
ORD-01577,CUST-0372,2024-04-24,InStore,Delivered
ORD-01578,CUST-0286,2024-11-24,Online,Delivered
ORD-01579,CUST-0190,2024-12-04,Marketplace,Returned
ORD-01580,CUST-0071,2024-02-05,Online,Returned
ORD-01581,CUST-0145,2024-07-04,Online,Delivered
ORD-01582,CUST-0359,2024-12-13,Marketplace,Delivered
ORD-01583,CUST-0486,2024-07-25,Online,Delivered
ORD-01584,CUST-0389,2024-11-13,Online,Delivered
ORD-01585,CUST-0209,2024-08-18,Online,Delivered
ORD-01586,CUST-0360,2024-05-29,Online,Delivered
ORD-01587,CUST-0378,2024-04-27,Marketplace,
ORD-01588,CUST-0385,2024-03-24,Online,Delivered
ORD-01589,CUST-0208,2024-10-02,Online,Delivered
ORD-01590,CUST-0465,2024-06-16,Online,Returned
ORD-01591,CUST-0222,2024-07-01,Online,Delivered
ORD-01592,CUST-0287,2024-07-26,Marketplace,Returned
ORD-01593,CUST-0163,2024-08-19,Online,Delivered
ORD-01594,CUST-0365,2024-11-09,Marketplace,Delivered
ORD-01595,CUST-0072,2024-12-28,Online,Delivered
ORD-01596,CUST-0240,2024-06-03,Online,Delivered
ORD-01597,CUST-0414,2024-11-25,InStore,Delivered
ORD-01598,CUST-0127,2024-10-07,Marketplace,Delivered
ORD-01599,CUST-0487,2024-08-29,Online,Delivered
ORD-01600,CUST-0085,2024-12-10,Marketplace,Delivered
ORD-01601,CUST-0015,2024-03-01,Online,
ORD-01602,CUST-0248,2024-02-10,Marketplace,Delivered
ORD-01603,CUST-0482,2024-11-21,Marketplace,Returned
ORD-01604,CUST-0312,2024-06-09,Marketplace,Delivered
ORD-01605,CUST-0444,2024-11-28,InStore,Delivered
ORD-01606,CUST-0283,2024-11-15,Online,Pending
ORD-01607,CUST-0002,2024-01-15,Marketplace,Returned
ORD-01608,CUST-0074,2024-11-03,Online,Delivered
ORD-01609,CUST-0064,2024-06-25,Online,Delivered
ORD-01610,CUST-0261,2024-07-05,Online,
ORD-01611,CUST-0347,2024-09-09,Online,Delivered
ORD-01612,CUST-0324,2024-12-26,Marketplace,Delivered
ORD-01613,CUST-0239,2024-01-22,Marketplace,Delivered
ORD-01614,CUST-0397,2024-07-09,Marketplace,Returned
ORD-01615,CUST-0337,2024-10-23,Online,Delivered
ORD-01616,CUST-0341,2024-10-07,Online,Pending
ORD-01617,CUST-0279,2024-10-24,,Delivered
ORD-01618,CUST-0353,2024-02-23,Online,Delivered
ORD-01619,CUST-0434,2024-04-12,Marketplace,Delivered
ORD-01620,CUST-0380,2024-05-25,Marketplace,Pending
ORD-01621,CUST-0463,2024-11-27,Marketplace,Delivered
ORD-01622,CUST-0462,2024-04-09,Marketplace,Delivered
ORD-01623,CUST-0201,2024-03-06,InStore,
ORD-01624,CUST-0492,2024-12-23,Online,Delivered
ORD-01625,CUST-0293,2024-01-02,InStore,
ORD-01626,CUST-0286,2024-12-31,Online,Returned
ORD-01627,CUST-0221,2024-09-09,Online,Pending
ORD-01628,CUST-0407,2024-11-28,Online,Delivered
ORD-01629,CUST-0162,2024-04-29,Marketplace,Delivered
ORD-01630,CUST-0448,2024-01-17,Online,Delivered
ORD-01631,CUST-0183,2024-10-01,Online,Delivered
ORD-01632,CUST-0455,2024-11-19,Online,Delivered
ORD-01633,CUST-0373,2024-10-28,InStore,Delivered
ORD-01634,CUST-0265,2024-02-06,Marketplace,Delivered
ORD-01635,CUST-0498,2024-10-05,Marketplace,Delivered
ORD-01636,CUST-0132,2024-10-31,Marketplace,Delivered
ORD-01637,CUST-0322,2024-09-02,Online,Delivered
ORD-01638,CUST-0120,2024-10-09,Online,Delivered
ORD-01639,CUST-0380,2024-11-30,InStore,Delivered
ORD-01640,CUST-0219,2024-09-29,Online,Delivered
ORD-01641,CUST-0417,2024-02-26,Online,Delivered
ORD-01642,CUST-0160,2024-07-14,Online,Delivered
ORD-01643,CUST-0300,2024-02-04,Online,Delivered
ORD-01644,CUST-0109,2024-06-04,Online,Delivered
ORD-01645,CUST-0238,2024-06-21,Marketplace,Delivered
ORD-01646,CUST-0293,2024-01-15,Online,Delivered
ORD-01647,CUST-0475,2024-05-08,Marketplace,Delivered
ORD-01648,CUST-0476,2024-02-26,Online,Delivered
ORD-01649,CUST-0067,2024-11-04,Online,Pending
ORD-01650,CUST-0316,2024-12-16,Online,Delivered
ORD-01651,CUST-0187,2024-01-21,Marketplace,Delivered
ORD-01652,CUST-0036,2024-12-28,Online,Delivered
ORD-01653,CUST-0049,2024-07-04,Marketplace,Delivered
ORD-01654,CUST-0256,2024-04-30,Marketplace,Delivered
ORD-01655,CUST-0435,2024-02-16,Marketplace,Delivered
ORD-01656,CUST-0107,2024-07-22,Online,Delivered
ORD-01657,CUST-0008,2024-11-12,Online,Delivered
ORD-01658,CUST-0236,2024-10-16,Online,Delivered
ORD-01659,CUST-0178,2024-01-19,Marketplace,Delivered
ORD-01660,CUST-0242,2024-01-08,Online,Delivered
ORD-01661,CUST-0041,2024-06-06,Marketplace,Delivered
ORD-01662,CUST-0357,2024-04-10,InStore,Delivered
ORD-01663,CUST-0245,2024-04-05,Online,Delivered
ORD-01664,CUST-0113,2024-04-29,Online,Delivered
ORD-01665,CUST-0365,2024-11-18,Marketplace,Pending
ORD-01666,CUST-0256,2024-12-10,Online,Delivered
ORD-01667,CUST-0166,2024-06-10,Online,Delivered
ORD-01668,CUST-0342,2024-12-07,InStore,Delivered
ORD-01669,CUST-0078,2024-05-18,Online,Delivered
ORD-01670,CUST-0207,2024-07-01,InStore,Delivered
ORD-01671,CUST-0311,2024-03-07,Marketplace,Returned
ORD-01672,CUST-0366,2024-09-21,Marketplace,Returned
ORD-01673,CUST-0196,2024-12-01,Online,Delivered
ORD-01674,CUST-0402,2024-08-15,Online,Delivered
ORD-01675,CUST-0321,2024-05-04,Marketplace,Delivered
ORD-01676,CUST-0064,2024-09-28,Online,Delivered
ORD-01677,CUST-0140,2024-02-29,Online,Delivered
ORD-01678,CUST-0374,2024-11-20,Online,Delivered
ORD-01679,CUST-0425,2024-07-10,Online,Delivered
ORD-01680,CUST-0042,2024-06-23,Online,Delivered
ORD-01681,CUST-0373,2024-08-09,Marketplace,Delivered
ORD-01682,CUST-0444,2024-09-02,Online,Delivered
ORD-01683,CUST-0306,2024-01-28,Online,Delivered
ORD-01684,CUST-0209,2024-10-14,Marketplace,Delivered
ORD-01685,CUST-0467,2024-04-16,InStore,Returned
ORD-01686,CUST-0420,2024-10-01,Online,Delivered
ORD-01687,CUST-0304,2024-11-02,Online,Returned
ORD-01688,CUST-0455,2024-11-07,Marketplace,Delivered
ORD-01689,CUST-0073,2024-08-29,InStore,Delivered
ORD-01690,CUST-0392,2024-07-10,Marketplace,Delivered
ORD-01691,CUST-0153,2024-02-22,Marketplace,Returned
ORD-01692,CUST-0135,2024-10-20,Online,Delivered
ORD-01693,CUST-0362,2024-04-01,Marketplace,Delivered
ORD-01694,CUST-0264,2024-07-13,Online,Delivered
ORD-01695,CUST-0216,2024-04-01,Marketplace,Returned
ORD-01696,CUST-0209,2024-02-05,Marketplace,Pending
ORD-01697,CUST-0204,2024-09-16,InStore,Pending
ORD-01698,CUST-0110,2024-01-15,Online,Pending
ORD-01699,CUST-0031,2024-10-17,Online,Delivered
ORD-01700,CUST-0012,2024-05-28,Marketplace,Delivered
ORD-01701,CUST-0127,2024-01-31,Marketplace,Delivered
ORD-01702,CUST-0313,2024-07-23,Marketplace,Delivered
ORD-01703,CUST-0194,2024-01-16,Online,Returned
ORD-01704,CUST-0140,2024-04-13,Online,Returned
ORD-01705,CUST-0027,2024-10-11,Marketplace,Delivered
ORD-01706,CUST-0046,2024-01-17,Online,Delivered
ORD-01707,CUST-0135,2024-11-17,InStore,Returned
ORD-01708,CUST-0317,2024-01-02,Online,Delivered
ORD-01709,CUST-0442,2024-04-13,Marketplace,Delivered
ORD-01710,CUST-0058,2024-10-14,Marketplace,Delivered
ORD-01711,CUST-0013,2024-05-11,Marketplace,Delivered
ORD-01712,CUST-0437,2024-02-28,Online,Delivered
ORD-01713,CUST-0100,2024-05-10,Marketplace,Delivered
ORD-01714,CUST-0449,2024-04-03,Online,Delivered
ORD-01715,CUST-0049,2024-11-29,Marketplace,Pending
ORD-01716,CUST-0291,2024-05-27,Online,Delivered
ORD-01717,CUST-0094,2024-11-17,Online,Delivered
ORD-01718,CUST-0095,2024-11-15,Online,Pending
ORD-01719,CUST-0145,2024-06-09,Online,Delivered
ORD-01720,CUST-0072,2024-12-10,InStore,Delivered
ORD-01721,CUST-0451,2024-05-08,Online,Returned
ORD-01722,CUST-0379,2024-12-21,Marketplace,Delivered
ORD-01723,CUST-0010,2024-02-13,InStore,Delivered
ORD-01724,CUST-0162,2024-10-27,Online,Delivered
ORD-01725,CUST-0214,2024-07-18,Marketplace,Delivered
ORD-01726,CUST-0004,2024-06-05,Online,Delivered
ORD-01727,CUST-0224,2024-09-06,Online,Delivered
ORD-01728,CUST-0381,2024-10-30,Online,Delivered
ORD-01729,CUST-0029,2024-01-31,InStore,Delivered
ORD-01730,CUST-0302,2024-03-17,Online,Pending
ORD-01731,CUST-0203,2024-10-11,Marketplace,Delivered
ORD-01732,CUST-0430,2024-09-20,Marketplace,Delivered
ORD-01733,CUST-0077,2024-12-16,InStore,Returned
ORD-01734,CUST-0059,2024-10-09,Online,Delivered
ORD-01735,CUST-0445,2024-12-02,Marketplace,Delivered
ORD-01736,CUST-0196,2024-10-05,Marketplace,Returned
ORD-01737,CUST-0322,2024-04-01,Marketplace,
ORD-01738,CUST-0418,2024-02-04,InStore,Delivered
ORD-01739,CUST-0107,2024-10-04,Marketplace,Delivered
ORD-01740,CUST-0342,2024-09-22,Online,Delivered
ORD-01741,CUST-0389,2024-01-26,Online,Delivered
ORD-01742,CUST-0009,2024-05-25,Online,Delivered
ORD-01743,CUST-0020,2024-12-03,Online,Delivered
ORD-01744,CUST-0149,2024-07-09,Online,
ORD-01745,CUST-0383,2024-06-22,Online,Delivered
ORD-01746,CUST-0017,2024-07-23,Online,Delivered
ORD-01747,CUST-0012,2024-03-12,InStore,Delivered
ORD-01748,CUST-0476,2024-05-10,Online,Delivered
ORD-01749,CUST-0082,2024-05-02,InStore,Delivered
ORD-01750,CUST-0067,2024-01-11,Online,Delivered
ORD-01751,CUST-0133,2024-10-10,Marketplace,
ORD-01752,CUST-0444,2024-06-30,Marketplace,Delivered
ORD-01753,CUST-0053,2024-11-22,Online,Delivered
ORD-01754,CUST-0436,2024-11-06,Online,Pending
ORD-01755,CUST-0206,2024-03-18,Online,Pending
ORD-01756,CUST-0432,2024-09-02,Online,Returned
ORD-01757,CUST-0474,2024-07-30,InStore,Pending
ORD-01758,CUST-0403,2024-11-02,Marketplace,Delivered
ORD-01759,CUST-0233,2024-03-10,Online,Delivered
ORD-01760,CUST-0401,2024-09-16,Online,Delivered
ORD-01761,CUST-0054,2024-09-12,Online,Delivered
ORD-01762,CUST-0487,2024-04-01,Online,Returned
ORD-01763,CUST-0490,2024-02-21,Marketplace,Delivered
ORD-01764,CUST-0068,2024-09-08,Online,Pending
ORD-01765,CUST-0490,2024-10-16,Marketplace,Delivered
ORD-01766,CUST-0291,2024-05-18,Online,Returned
ORD-01767,CUST-0344,2024-09-13,Online,Delivered
ORD-01768,CUST-0169,2024-06-15,Marketplace,Delivered
ORD-01769,CUST-0397,2024-10-21,Online,Delivered
ORD-01770,CUST-0161,2024-03-12,InStore,Delivered
ORD-01771,CUST-0015,2024-11-08,InStore,Returned
ORD-01772,CUST-0191,2024-04-10,Online,Delivered
ORD-01773,CUST-0015,2024-05-14,Online,Delivered
ORD-01774,CUST-0287,2024-01-05,Marketplace,Delivered
ORD-01775,CUST-0363,2024-02-18,InStore,Pending
ORD-01776,CUST-0412,2024-07-19,Marketplace,Delivered
ORD-01777,CUST-0010,2024-04-15,Online,Delivered
ORD-01778,CUST-0057,2024-11-06,InStore,Delivered
ORD-01779,CUST-0199,2024-01-27,Online,Delivered
ORD-01780,CUST-0161,2024-06-11,Marketplace,Delivered
ORD-01781,CUST-0263,2024-05-21,InStore,Delivered
ORD-01782,CUST-0389,2024-01-11,Online,Pending
ORD-01783,CUST-0474,2024-02-20,InStore,Returned
ORD-01784,CUST-0381,2024-06-20,Online,Delivered
ORD-01785,CUST-0253,2024-07-21,InStore,Pending
ORD-01786,CUST-0119,2024-06-18,Online,Delivered
ORD-01787,CUST-0080,2024-08-25,InStore,Delivered
ORD-01788,CUST-0124,2024-08-18,Online,Delivered
ORD-01789,CUST-0313,2024-01-10,Marketplace,Delivered
ORD-01790,CUST-0072,2024-07-02,Marketplace,Returned
ORD-01791,CUST-0470,2024-12-26,Online,Delivered
ORD-01792,CUST-0482,2024-07-30,Online,Delivered
ORD-01793,CUST-0168,2024-09-09,Marketplace,Delivered
ORD-01794,CUST-0284,2024-05-14,Online,Delivered
ORD-01795,CUST-0494,2024-10-19,Marketplace,Delivered
ORD-01796,CUST-0036,2024-10-31,Online,Delivered
ORD-01797,CUST-0312,2024-07-10,InStore,Delivered
ORD-01798,CUST-0175,2024-12-23,Online,Returned
ORD-01799,CUST-0199,2024-02-04,Online,Delivered
ORD-01800,CUST-0116,2024-01-29,Online,Delivered
ORD-01801,CUST-0424,2024-10-29,Online,Delivered
ORD-01802,CUST-0315,2024-11-06,Online,Delivered
ORD-01803,CUST-0427,2024-02-14,Online,Pending
ORD-01804,CUST-0220,2024-04-04,InStore,Delivered
ORD-01805,CUST-0379,2024-01-26,Marketplace,Delivered
ORD-01806,CUST-0066,2024-04-15,Marketplace,Pending
ORD-01807,CUST-0265,2024-10-16,Online,Delivered
ORD-01808,CUST-0134,2024-07-07,Marketplace,Delivered
ORD-01809,CUST-0119,2024-05-17,Online,Delivered
ORD-01810,CUST-0122,2024-05-19,Marketplace,Returned
ORD-01811,CUST-0321,2024-01-29,Online,Delivered
ORD-01812,CUST-0387,2024-04-19,Online,Delivered
ORD-01813,CUST-0458,2024-09-17,Online,Delivered
ORD-01814,CUST-0421,2024-12-06,InStore,Delivered
ORD-01815,CUST-0383,2024-11-29,Online,Delivered
ORD-01816,CUST-0492,2024-01-11,Marketplace,Delivered
ORD-01817,CUST-0087,2024-12-16,Online,Delivered
ORD-01818,CUST-0289,2024-10-30,Marketplace,Delivered
ORD-01819,CUST-0137,2024-10-25,InStore,Delivered
ORD-01820,CUST-0053,2024-07-08,Online,Returned
ORD-01821,CUST-0205,2024-06-11,Online,Delivered
ORD-01822,CUST-0348,2024-04-07,InStore,Delivered
ORD-01823,CUST-0051,2024-01-26,Marketplace,Delivered
ORD-01824,CUST-0327,2024-04-24,Online,Delivered
ORD-01825,CUST-0410,2024-04-22,Marketplace,Delivered
ORD-01826,CUST-0400,2024-07-25,Marketplace,Delivered
ORD-01827,CUST-0040,2024-10-19,Online,
ORD-01828,CUST-0250,2024-07-31,Marketplace,Returned
ORD-01829,CUST-0218,2024-01-26,Online,Delivered
ORD-01830,CUST-0179,2024-12-10,Online,Delivered
ORD-01831,CUST-0039,2024-12-09,Marketplace,Delivered
ORD-01832,CUST-0183,2024-10-04,Online,Pending
ORD-01833,CUST-0224,2024-12-23,Online,Delivered
ORD-01834,CUST-0164,2024-08-15,Marketplace,Delivered
ORD-01835,CUST-0234,2024-12-13,InStore,Returned
ORD-01836,CUST-0377,2024-01-25,InStore,Delivered
ORD-01837,CUST-0193,2024-05-02,,Delivered
ORD-01838,CUST-0497,2024-03-02,InStore,Delivered
ORD-01839,CUST-0085,2024-03-16,Online,Returned
ORD-01840,CUST-0461,2024-02-09,Online,Delivered
ORD-01841,CUST-0243,2024-09-28,Marketplace,Returned
ORD-01842,CUST-0474,2024-10-13,Online,Delivered
ORD-01843,CUST-0173,2024-08-03,Marketplace,Delivered
ORD-01844,CUST-0393,2024-02-09,Marketplace,Delivered
ORD-01845,CUST-0037,2024-11-13,Online,Delivered
ORD-01846,CUST-0087,2024-09-21,InStore,Delivered
ORD-01847,CUST-0129,2024-06-22,Marketplace,Delivered
ORD-01848,CUST-0194,2024-09-02,Online,Delivered
ORD-01849,CUST-0319,2024-04-08,InStore,Delivered
ORD-01850,CUST-0043,2024-05-27,Online,Delivered
ORD-01851,CUST-0412,2024-12-09,Online,Returned
ORD-01852,CUST-0356,2024-04-16,Marketplace,Delivered
ORD-01853,CUST-0159,2024-07-02,Marketplace,Returned
ORD-01854,CUST-0105,2024-11-06,Marketplace,Delivered
ORD-01855,CUST-0453,2024-10-22,Marketplace,Returned
ORD-01856,CUST-0229,2024-01-08,Marketplace,Delivered
ORD-01857,CUST-0217,2024-02-26,Online,Delivered
ORD-01858,CUST-0264,2024-01-28,InStore,Returned
ORD-01859,CUST-0418,2024-09-05,InStore,Pending
ORD-01860,CUST-0487,2024-06-09,Online,Delivered
ORD-01861,CUST-0049,2024-02-01,Online,Delivered
ORD-01862,CUST-0352,2024-12-09,InStore,Delivered
ORD-01863,CUST-0442,2024-07-10,InStore,Delivered
ORD-01864,CUST-0123,2024-04-23,InStore,Returned
ORD-01865,CUST-0459,2024-07-04,InStore,Delivered
ORD-01866,CUST-0303,2024-09-03,Marketplace,Returned
ORD-01867,CUST-0025,2024-02-10,Marketplace,Delivered
ORD-01868,CUST-0131,2024-04-15,Marketplace,Returned
ORD-01869,CUST-0429,2024-11-11,Online,Pending
ORD-01870,CUST-0370,2024-07-14,Marketplace,Delivered
ORD-01871,CUST-0436,2024-08-06,Marketplace,Delivered
ORD-01872,CUST-0224,2024-06-12,Marketplace,Returned
ORD-01873,CUST-0500,2024-01-13,Marketplace,Delivered
ORD-01874,CUST-0099,2024-03-17,Online,Delivered
ORD-01875,CUST-0352,2024-06-16,Online,Delivered
ORD-01876,CUST-0290,2024-03-03,Online,Delivered
